,Year,Scenario,Country,value
2654,2033,2.0deg,ET,704112042823.4584
2655,2033,2.0deg,GA,170987533227.20236
2656,2033,2.0deg,GH,382596145036.7075
2657,2033,2.0deg,GM,37702712917.86143
2658,2033,2.0deg,GN,88689392122.73166
2659,2033,2.0deg,GQ,69385847762.84924
2660,2033,2.0deg,GW,26160781095.46644
2661,2033,2.0deg,KE,613812897115.5312
2662,2033,2.0deg,LR,72698548355.57999
2663,2033,2.0deg,LS,44810966108.11458
2664,2033,2.0deg,LY,650171181258.327
2665,2033,2.0deg,MA,1082260084510.8783
2666,2033,2.0deg,ML,585572970580.3564
2667,2033,2.0deg,MR,72921152078.92194
2668,2033,2.0deg,MW,135441072161.61676
2669,2033,2.0deg,MZ,554464125666.4882
2670,2033,2.0deg,NE,312035840952.5657
2671,2033,2.0deg,NG,2584910061846.158
2672,2033,2.0deg,NM,123849672658.82512
2673,2033,2.0deg,RW,169487357733.02646
2674,2033,2.0deg,SD,865847106641.0812
2675,2033,2.0deg,SL,73189777974.3891
2676,2033,2.0deg,SN,110816820162.91443
2677,2033,2.0deg,SO,249760382068.42047
2678,2033,2.0deg,SS,57998979010.064255
2679,2033,2.0deg,SZ,45405797421.291595
2680,2033,2.0deg,TD,216199520644.98254
2681,2033,2.0deg,TG,38230914427.5718
2682,2033,2.0deg,TN,502296641749.87445
2683,2033,2.0deg,TZ,230671926359.85797
2684,2033,2.0deg,UG,190304897369.6859
2685,2033,2.0deg,ZA,752286839160.469
2686,2033,2.0deg,ZM,561117028117.6417
2687,2033,2.0deg,ZW,320669015105.6823
2688,2033,Reference,AO,586287515975.3035
2689,2033,Reference,BF,233569249805.24298
2690,2033,Reference,BI,66092151185.73363
2691,2033,Reference,BJ,87394206824.87874
2692,2033,Reference,BW,183328822365.806
2693,2033,Reference,CD,316264476214.87805
2694,2033,Reference,CF,43233262339.5842
2695,2033,Reference,CG,200661964523.4093
2696,2033,Reference,CI,188472013372.9911
2697,2033,Reference,CM,311407698163.59875
2698,2033,Reference,DJ,4388325711.153843
2699,2033,Reference,DZ,1298809307376.7673
2700,2033,Reference,EG,2735069904802.009
2701,2033,Reference,ER,53619433263.14363
2702,2033,Reference,ET,703046194916.168
2703,2033,Reference,GA,181542795079.0477
2704,2033,Reference,GH,406001356738.2796
2705,2033,Reference,GM,38306210056.21431
2706,2033,Reference,GN,138020431516.58948
2707,2033,Reference,GQ,74520430775.2422
2708,2033,Reference,GW,27488474799.84277
2709,2033,Reference,KE,700579499164.7759
2710,2033,Reference,LR,65868578136.142914
2711,2033,Reference,LS,51328735202.32568
2712,2033,Reference,LY,764104747704.855
2713,2033,Reference,MA,1246018458194.603
2714,2033,Reference,ML,511399587948.2123
2715,2033,Reference,MR,168143300617.10132
2716,2033,Reference,MW,154390882305.8972
2717,2033,Reference,MZ,347847196488.02234
2718,2033,Reference,NE,280188715030.80865
2719,2033,Reference,NG,2784748188380.2866
2720,2033,Reference,NM,135707314402.00023
2721,2033,Reference,RW,182042394917.03888
2722,2033,Reference,SD,865790376513.7021
2723,2033,Reference,SL,125339334221.75566
2724,2033,Reference,SN,124938653200.37183
2725,2033,Reference,SO,272650905272.27872
2726,2033,Reference,SS,64408485283.199005
2727,2033,Reference,SZ,52886136222.43366
2728,2033,Reference,TD,231546217124.971
2729,2033,Reference,TG,43428923799.786224
2730,2033,Reference,TN,548400792843.7374
2731,2033,Reference,TZ,203308520699.9503
2732,2033,Reference,UG,233631548817.2905
2733,2033,Reference,ZA,1507677165124.6042
2734,2033,Reference,ZM,684598457033.412
2735,2033,Reference,ZW,390743531019.7301
2736,2034,1.5deg,AO,612936583632.1451
2737,2034,1.5deg,BF,235090242809.39755
2738,2034,1.5deg,BI,69322717691.00383
2739,2034,1.5deg,BJ,85364391736.6485
2740,2034,1.5deg,BW,197806023002.9527
2741,2034,1.5deg,CD,391573368922.7493
2742,2034,1.5deg,CF,42573887249.1334
2743,2034,1.5deg,CG,209829746752.9515
2744,2034,1.5deg,CI,195791400537.4301
2745,2034,1.5deg,CM,292989497017.07275
2746,2034,1.5deg,DJ,6678572383.505303
2747,2034,1.5deg,DZ,1004891728514.7065
2748,2034,1.5deg,EG,2834392493593.6973
2749,2034,1.5deg,ER,51400801775.14333
2750,2034,1.5deg,ET,702386812314.9275
2751,2034,1.5deg,GA,180493036209.18024
2752,2034,1.5deg,GH,392756136412.7235
2753,2034,1.5deg,GM,37943604697.63767
2754,2034,1.5deg,GN,116453253110.43561
2755,2034,1.5deg,GQ,71708512385.21945
2756,2034,1.5deg,GW,26522372302.91325
2757,2034,1.5deg,KE,680514100751.1202
2758,2034,1.5deg,LR,65398984374.89369
2759,2034,1.5deg,LS,48914746648.91416
2760,2034,1.5deg,LY,549221810225.3608
2761,2034,1.5deg,MA,993422161008.1512
2762,2034,1.5deg,ML,521400051188.7134
2763,2034,1.5deg,MR,121651897440.39505
2764,2034,1.5deg,MW,150272410270.42957
2765,2034,1.5deg,MZ,684767164072.6731
2766,2034,1.5deg,NE,302280228196.82733
2767,2034,1.5deg,NG,2983335521294.0127
2768,2034,1.5deg,NM,142997688680.08395
2769,2034,1.5deg,RW,175521006875.5047
2770,2034,1.5deg,SD,904801651067.814
2771,2034,1.5deg,SL,121092056397.93608
2772,2034,1.5deg,SN,113808620128.43942
2773,2034,1.5deg,SO,261010243162.88394
2774,2034,1.5deg,SS,59795983593.35903
2775,2034,1.5deg,SZ,49686725704.81919
2776,2034,1.5deg,TD,258066156951.88202
2777,2034,1.5deg,TG,40668456102.22165
2778,2034,1.5deg,TN,493139207314.30084
2779,2034,1.5deg,TZ,230366625410.56708
2780,2034,1.5deg,UG,204671633597.0459
2781,2034,1.5deg,ZA,720640152597.5173
2782,2034,1.5deg,ZM,621085595719.7826
2783,2034,1.5deg,ZW,386129434497.72925
2784,2034,2.0deg,AO,633132678516.6412
2785,2034,2.0deg,BF,244356769364.91235
2786,2034,2.0deg,BI,69433664735.835
2787,2034,2.0deg,BJ,86109245773.3177
2788,2034,2.0deg,BW,212374973295.1508
2789,2034,2.0deg,CD,318257905065.9845
2790,2034,2.0deg,CF,44375515310.68099
2791,2034,2.0deg,CG,217028100228.0517
2792,2034,2.0deg,CI,134733331900.8164
2793,2034,2.0deg,CM,318965620397.8612
2794,2034,2.0deg,DJ,7040670666.517032
2795,2034,2.0deg,DZ,1105547091752.5256
2796,2034,2.0deg,EG,2867848095387.7476
2797,2034,2.0deg,ER,53484710847.226654
2798,2034,2.0deg,ET,705307904849.42
2799,2034,2.0deg,GA,185841648416.3742
2800,2034,2.0deg,GH,398411238116.6268
2801,2034,2.0deg,GM,38305702980.6494
2802,2034,2.0deg,GN,92446257438.84749
2803,2034,2.0deg,GQ,75591773493.02478
2804,2034,2.0deg,GW,27367268296.607285
2805,2034,2.0deg,KE,746002997113.0203
2806,2034,2.0deg,LR,74488592752.92412
2807,2034,2.0deg,LS,52777128334.3726
2808,2034,2.0deg,LY,673746169370.0553
2809,2034,2.0deg,MA,1151761354357.6553
2810,2034,2.0deg,ML,642956760474.6931
2811,2034,2.0deg,MR,81767593316.27434
2812,2034,2.0deg,MW,162583751892.8283
2813,2034,2.0deg,MZ,669482583705.867
2814,2034,2.0deg,NE,345628873826.1355
2815,2034,2.0deg,NG,2830290912437.8037
2816,2034,2.0deg,NM,134626651696.7322
2817,2034,2.0deg,RW,182624718209.4706
2818,2034,2.0deg,SD,988692380870.0812
2819,2034,2.0deg,SL,77372871298.41571
2820,2034,2.0deg,SN,115860510398.8392
2821,2034,2.0deg,SO,272864328529.24213
2822,2034,2.0deg,SS,62809667588.662445
2823,2034,2.0deg,SZ,55764164496.74152
2824,2034,2.0deg,TD,254494870164.54517
2825,2034,2.0deg,TG,40303541630.58458
2826,2034,2.0deg,TN,526464570170.76556
2827,2034,2.0deg,TZ,249405975968.14648
2828,2034,2.0deg,UG,231906175188.1926
2829,2034,2.0deg,ZA,744912416317.2
2830,2034,2.0deg,ZM,641840626147.2129
2831,2034,2.0deg,ZW,379010370699.4894
2832,2034,Reference,AO,697933933552.3055
2833,2034,Reference,BF,257557066901.08585
2834,2034,Reference,BI,70485922422.43214
2835,2034,Reference,BJ,90511280488.16376
2836,2034,Reference,BW,212899360780.81976
2837,2034,Reference,CD,366499309969.09357
2838,2034,Reference,CF,48345462464.89196
2839,2034,Reference,CG,223933714036.8891
2840,2034,Reference,CI,209276041343.8353
2841,2034,Reference,CM,343738922744.8016
2842,2034,Reference,DJ,8123415986.597819
2843,2034,Reference,DZ,1333873203250.026
2844,2034,Reference,EG,2855003587701.0195
2845,2034,Reference,ER,58052671401.18869
2846,2034,Reference,ET,726888796132.0543
2847,2034,Reference,GA,201736318092.0908
2848,2034,Reference,GH,425398632861.89325
2849,2034,Reference,GM,38909200119.00227
2850,2034,Reference,GN,155291287682.17636
2851,2034,Reference,GQ,81619688381.07132
2852,2034,Reference,GW,28936360856.324768
2853,2034,Reference,KE,816292700646.2632
2854,2034,Reference,LR,68898181514.93204
2855,2034,Reference,LS,66083443619.11307
2856,2034,Reference,LY,793289381017.5306
2857,2034,Reference,MA,1292437656059.8975
2858,2034,Reference,ML,569358950736.3505
2859,2034,Reference,MR,178324843895.6859
2860,2034,Reference,MW,184430348301.20258
2861,2034,Reference,MZ,458813619540.88196
2862,2034,Reference,NE,313841378566.2318
2863,2034,Reference,NG,3060992499850.171
2864,2034,Reference,NM,147586778932.90225
2865,2034,Reference,RW,198026088245.35162
2866,2034,Reference,SD,1012531651024.832
2867,2034,Reference,SL,131351507749.93503
2868,2034,Reference,SN,131068638285.33177
2869,2034,Reference,SO,299294621632.238
2870,2034,Reference,SS,68814854863.16176
2871,2034,Reference,SZ,64934802360.83657
2872,2034,Reference,TD,254513505338.67264
2873,2034,Reference,TG,45894125877.223946
2874,2034,Reference,TN,608151056593.6758
2875,2034,Reference,TZ,292135282947.9474
2876,2034,Reference,UG,273597444987.50998
2877,2034,Reference,ZA,1678180497399.8618
2878,2034,Reference,ZM,770728593018.254
2879,2034,Reference,ZW,450318195884.15137
2880,2035,1.5deg,AO,626648754158.7058
2881,2035,1.5deg,BF,258464420795.42657
2882,2035,1.5deg,BI,70644738534.97382
2883,2035,1.5deg,BJ,88773367089.51735
2884,2035,1.5deg,BW,227383572912.08966
2885,2035,1.5deg,CD,391572861847.1843
2886,2035,1.5deg,CF,44440455757.94905
2887,2035,1.5deg,CG,208759849089.49896
2888,2035,1.5deg,CI,234542000960.73215
2889,2035,1.5deg,CM,333935229592.5537
2890,2035,1.5deg,DJ,6676037005.680735
2891,2035,1.5deg,DZ,1006972911843.1624
2892,2035,1.5deg,EG,2858721877447.653
2893,2035,1.5deg,ER,54136307131.23396
2894,2035,1.5deg,ET,701727936789.252
2895,2035,1.5deg,GA,176604669120.34567
2896,2035,1.5deg,GH,406327436207.7859
2897,2035,1.5deg,GM,38546594760.42564
2898,2035,1.5deg,GN,139716763359.7882
2899,2035,1.5deg,GQ,69100278351.37628
2900,2035,1.5deg,GW,27970258359.395245
2901,2035,1.5deg,KE,826513229107.8008
2902,2035,1.5deg,LR,68429094829.24773
2903,2035,1.5deg,LS,48914746648.91416
2904,2035,1.5deg,LY,562929177476.2975
2905,2035,1.5deg,MA,1048198248433.1003
2906,2035,1.5deg,ML,578001063437.9204
2907,2035,1.5deg,MR,129400640735.75478
2908,2035,1.5deg,MW,182758236320.1483
2909,2035,1.5deg,MZ,821714332765.4633
2910,2035,1.5deg,NE,342636726653.4822
2911,2035,1.5deg,NG,3304661694120.7134
2912,2035,1.5deg,NM,177323776740.2995
2913,2035,1.5deg,RW,192537597874.79626
2914,2035,1.5deg,SD,980680484548.9176
2915,2035,1.5deg,SL,126990622707.99643
2916,2035,1.5deg,SN,120666561064.26689
2917,2035,1.5deg,SO,271384846967.31293
2918,2035,1.5deg,SS,64248875741.113266
2919,2035,1.5deg,SZ,49664942000.59959
2920,2035,1.5deg,TD,276048343372.5382
2921,2035,1.5deg,TG,42960731076.83278
2922,2035,1.5deg,TN,515996739015.8285
2923,2035,1.5deg,TZ,306522425358.0322
2924,2035,1.5deg,UG,245098610168.5231
2925,2035,1.5deg,ZA,710855283577.0166
2926,2035,1.5deg,ZM,735535052174.6226
2927,2035,1.5deg,ZW,446261541986.15607
2928,2035,2.0deg,AO,649817561157.9125
2929,2035,2.0deg,BF,267992052248.80984
2930,2035,2.0deg,BI,72925788881.23116
2931,2035,2.0deg,BJ,90352252405.37534
2932,2035,2.0deg,BW,241952523204.28775
2933,2035,2.0deg,CD,326072010090.3311
2934,2035,2.0deg,CF,46542239156.79201
2935,2035,2.0deg,CG,215290602546.21884
2936,2035,2.0deg,CI,142288838433.9892
2937,2035,2.0deg,CM,338544748895.6607
2938,2035,2.0deg,DJ,7038135288.692463
2939,2035,2.0deg,DZ,1120575942652.8977
2940,2035,2.0deg,EG,3012598664829.394
2941,2035,2.0deg,ER,56558771536.88355
2942,2035,2.0deg,ET,718165843996.1543
2943,2035,2.0deg,GA,184785415239.56787
2944,2035,2.0deg,GH,416146253845.2602
2945,2035,2.0deg,GM,39029392471.10794
2946,2035,2.0deg,GN,108218316239.03679
2947,2035,2.0deg,GQ,73135151491.63965
2948,2035,2.0deg,GW,28935853780.759857
2949,2035,2.0deg,KE,893574826766.3961
2950,2035,2.0deg,LR,76896087286.35248
2951,2035,2.0deg,LS,52777128334.3726
2952,2035,2.0deg,LY,697290835075.2919
2953,2035,2.0deg,MA,1197068360406.692
2954,2035,2.0deg,ML,698795935825.6462
2955,2035,2.0deg,MR,93338012617.14738
2956,2035,2.0deg,MW,191295017108.19244
2957,2035,2.0deg,MZ,816854695760.0526
2958,2035,2.0deg,NE,379191077217.6488
2959,2035,2.0deg,NG,3168870594496.7207
2960,2035,2.0deg,NM,164367702977.8012
2961,2035,2.0deg,RW,201427006856.60718
2962,2035,2.0deg,SD,1039784771031.0059
2963,2035,2.0deg,SL,84053788827.98187
2964,2035,2.0deg,SN,123201249045.349
2965,2035,2.0deg,SO,284923080725.1836
2966,2035,2.0deg,SS,67248231236.89643
2967,2035,2.0deg,SZ,55742380792.52193
2968,2035,2.0deg,TD,272491761776.58386
2969,2035,2.0deg,TG,43190588235.87817
2970,2035,2.0deg,TN,550394869841.2465
2971,2035,2.0deg,TZ,348018996669.3459
2972,2035,2.0deg,UG,271322453956.87952
2973,2035,2.0deg,ZA,762572586186.9376
2974,2035,2.0deg,ZM,753888526031.8624
2975,2035,2.0deg,ZW,448074235835.5389
2976,2035,Reference,AO,718470673841.7377
2977,2035,Reference,BF,282728010863.6838
2978,2035,Reference,BI,74187580785.54813
2979,2035,Reference,BJ,95557428667.97003
2980,2035,Reference,BW,242476910689.9567
2981,2035,Reference,CD,372962015908.49304
2982,2035,Reference,CF,51141368151.00591
2983,2035,Reference,CG,236491130857.02545
2984,2035,Reference,CI,230073846731.85342
2985,2035,Reference,CM,374589355776.4443
2986,2035,Reference,DJ,14536757700.585594
2987,2035,Reference,DZ,1379940693407.2031
2988,2035,Reference,EG,2964911312250.081
2989,2035,Reference,ER,61678131251.97092
2990,2035,Reference,ET,843187666019.167
2991,2035,Reference,GA,200869531366.7949
2992,2035,Reference,GH,447303889320.537
2993,2035,Reference,GM,39874288464.80197
2994,2035,Reference,GN,175411326146.97812
2995,2035,Reference,GQ,79617902477.0603
2996,2035,Reference,GW,30867044623.48907
2997,2035,Reference,KE,940465273714.531
2998,2035,Reference,LR,72819198589.8858
2999,2035,Reference,LS,66083443619.11307
3000,2035,Reference,LY,822383047110.7313
3001,2035,Reference,MA,1346916316467.483
3002,2035,Reference,ML,628378834163.1732
3003,2035,Reference,MR,185272513248.9939
3004,2035,Reference,MW,221831972308.84818
3005,2035,Reference,MZ,569492757911.6636
3006,2035,Reference,NE,355827780641.0493
3007,2035,Reference,NG,3440269011407.925
3008,2035,Reference,NM,169711717885.27124
3009,2035,Reference,RW,220776537988.2465
3010,2035,Reference,SD,1017714295049.1461
3011,2035,Reference,SL,139181264902.7246
3012,2035,Reference,SN,139857770063.8885
3013,2035,Reference,SO,315568814000.26685
3014,2035,Reference,SS,72392391753.60654
3015,2035,Reference,SZ,64913525732.181885
3016,2035,Reference,TD,272374992331.65826
3017,2035,Reference,TG,49139913793.34597
3018,2035,Reference,TN,667750805585.0171
3019,2035,Reference,TZ,397899556926.72015
3020,2035,Reference,UG,316331459830.17395
3021,2035,Reference,ZA,1851801305237.6711
3022,2035,Reference,ZM,875117028166.3667
3023,2035,Reference,ZW,512502193642.9781
3024,2036,1.5deg,AO,691758084761.9049
3025,2036,1.5deg,BF,281118668575.8412
3026,2036,1.5deg,BI,74317018657.1127
3027,2036,1.5deg,BJ,91583242738.65565
3028,2036,1.5deg,BW,256957870611.94748
3029,2036,1.5deg,CD,441523038042.9977
3030,2036,1.5deg,CF,47344315016.68506
3031,2036,1.5deg,CG,225288081225.2527
3032,2036,1.5deg,CI,264620404289.59747
3033,2036,1.5deg,CM,376193127656.68384
3034,2036,1.5deg,DJ,8362786539.6793165
3035,2036,1.5deg,DZ,1000424071174.8302
3036,2036,1.5deg,EG,2822417600638.2803
3037,2036,1.5deg,ER,57478266324.013985
3038,2036,1.5deg,ET,727842925712.4957
3039,2036,1.5deg,GA,186130656151.77304
3040,2036,1.5deg,GH,446948053803.73785
3041,2036,1.5deg,GM,39269777175.31926
3042,2036,1.5deg,GN,155548085717.49664
3043,2036,1.5deg,GQ,73392224920.55026
3044,2036,1.5deg,GW,29297444988.20667
3045,2036,1.5deg,KE,933175734222.0166
3046,2036,1.5deg,LR,71132351093.52649
3047,2036,1.5deg,LS,64531611188.97913
3048,2036,1.5deg,LY,590352750419.2765
3049,2036,1.5deg,MA,1108595517163.8313
3050,2036,1.5deg,ML,634329394084.012
3051,2036,1.5deg,MR,133898114674.33202
3052,2036,1.5deg,MW,229167600693.31012
3053,2036,1.5deg,MZ,958530608854.909
3054,2036,1.5deg,NE,377219924939.0531
3055,2036,1.5deg,NG,3571629515955.1846
3056,2036,1.5deg,NM,225552046367.69775
3057,2036,1.5deg,RW,206779623264.3593
3058,2036,1.5deg,SD,1210516062955.289
3059,2036,1.5deg,SL,132057970367.90097
3060,2036,1.5deg,SN,127158644432.23857
3061,2036,1.5deg,SO,292344403035.0041
3062,2036,1.5deg,SS,67743119601.57788
3063,2036,1.5deg,SZ,76446238179.08467
3064,2036,1.5deg,TD,293789130937.8532
3065,2036,1.5deg,TG,58409750743.101585
3066,2036,1.5deg,TN,538760446294.6261
3067,2036,1.5deg,TZ,392683103247.91736
3068,2036,1.5deg,UG,285163305483.5909
3069,2036,1.5deg,ZA,691050637265.8099
3070,2036,1.5deg,ZM,859145073823.5446
3071,2036,1.5deg,ZW,503667208105.02057
3072,2036,2.0deg,AO,720086771620.334
3073,2036,2.0deg,BF,290784257915.46466
3074,2036,2.0deg,BI,79615505713.95407
3075,2036,2.0deg,BJ,94184538179.18765
3076,2036,2.0deg,BW,271526820904.14554
3077,2036,2.0deg,CD,370461080965.66644
3078,2036,2.0deg,CF,49775631993.8005
3079,2036,2.0deg,CG,236045085245.3303
3080,2036,2.0deg,CI,176976514194.29797
3081,2036,2.0deg,CM,379580719321.64856
3082,2036,2.0deg,DJ,9084447727.878204
3083,2036,2.0deg,DZ,1137314119971.8247
3084,2036,2.0deg,EG,2896410890617.7153
3085,2036,2.0deg,ER,60389287140.97649
3086,2036,2.0deg,ET,811268508201.0029
3087,2036,2.0deg,GA,191798864059.09564
3088,2036,2.0deg,GH,444984112431.8477
3089,2036,2.0deg,GM,39752574886.001564
3090,2036,2.0deg,GN,117557047340.80368
3091,2036,2.0deg,GQ,77858837095.89026
3092,2036,2.0deg,GW,30263040409.57128
3093,2036,2.0deg,KE,985191825381.2039
3094,2036,2.0deg,LR,78979914093.4677
3095,2036,2.0deg,LS,61105388843.64234
3096,2036,2.0deg,LY,720865823187.02
3097,2036,2.0deg,MA,1241948578215.8887
3098,2036,2.0deg,ML,754228967987.138
3099,2036,2.0deg,MR,98883636954.4779
3100,2036,2.0deg,MW,220382565025.67142
3101,2036,2.0deg,MZ,950448978572.0522
3102,2036,2.0deg,NE,412904302443.3242
3103,2036,2.0deg,NG,3452896370069.8203
3104,2036,2.0deg,NM,196252709022.60562
3105,2036,2.0deg,RW,217236696281.55682
3106,2036,2.0deg,SD,1123165936672.8313
3107,2036,2.0deg,SL,89749322400.46744
3108,2036,2.0deg,SN,130958865996.88829
3109,2036,2.0deg,SO,308245038205.7548
3110,2036,2.0deg,SS,70311301368.11371
3111,2036,2.0deg,SZ,59966860760.99208
3112,2036,2.0deg,TD,292221704547.4789
3113,2036,2.0deg,TG,45787872358.42278
3114,2036,2.0deg,TN,583283141594.0477
3115,2036,2.0deg,TZ,430341324681.137
3116,2036,2.0deg,UG,312571161229.08374
3117,2036,2.0deg,ZA,806213717177.3525
3118,2036,2.0deg,ZM,832832517223.1277
3119,2036,2.0deg,ZW,508000495892.3279
3120,2036,Reference,AO,788948001422.3501
3121,2036,Reference,BF,306965550009.8775
3122,2036,Reference,BI,81021051340.57481
3123,2036,Reference,BJ,99863410873.52408
3124,2036,Reference,BW,272366988316.7153
3125,2036,Reference,CD,431217109449.4599
3126,2036,Reference,CF,55243169370.72621
3127,2036,Reference,CG,257185558941.4496
3128,2036,Reference,CI,258341494803.89655
3129,2036,Reference,CM,415422957116.53064
3130,2036,Reference,DJ,17551200938.96051
3131,2036,Reference,DZ,1413735262718.6157
3132,2036,Reference,EG,2979617814636.141
3133,2036,Reference,ER,66448939458.92553
3134,2036,Reference,ET,959465127412.331
3135,2036,Reference,GA,211576941412.64423
3136,2036,Reference,GH,482669324076.12195
3137,2036,Reference,GM,40718170307.36618
3138,2036,Reference,GN,179050678499.18552
3139,2036,Reference,GQ,85498271500.05501
3140,2036,Reference,GW,32677028962.9828
3141,2036,Reference,KE,1053024571446.6294
3142,2036,Reference,LR,85700072087.29349
3143,2036,Reference,LS,78636184096.85297
3144,2036,Reference,LY,852166015344.2007
3145,2036,Reference,MA,1401575536394.5557
3146,2036,Reference,ML,686769605320.1521
3147,2036,Reference,MR,192008515955.15643
3148,2036,Reference,MW,257557988748.20886
3149,2036,Reference,MZ,682350102282.935
3150,2036,Reference,NE,399082919079.4166
3151,2036,Reference,NG,3763233508662.217
3152,2036,Reference,NM,187360810876.20718
3153,2036,Reference,RW,242904972152.21393
3154,2036,Reference,SD,1167337781469.149
3155,2036,Reference,SL,146179803405.35834
3156,2036,Reference,SN,148943483032.46487
3157,2036,Reference,SO,342307773737.22253
3158,2036,Reference,SS,76243337378.0407
3159,2036,Reference,SZ,68058022483.32268
3160,2036,Reference,TD,310659924819.37146
3161,2036,Reference,TG,52126013505.47147
3162,2036,Reference,TN,722006259319.0028
3163,2036,Reference,TZ,453243191285.72516
3164,2036,Reference,UG,356125281789.07697
3165,2036,Reference,ZA,2026980014062.5496
3166,2036,Reference,ZM,970711095125.1842
3167,2036,Reference,ZW,570752755755.5364
3168,2037,1.5deg,AO,746951481366.7832
3169,2037,1.5deg,BF,304567629946.09064
3170,2037,1.5deg,BI,84417025940.73058
3171,2037,1.5deg,BJ,94574564755.85098
3172,2037,1.5deg,BW,286532675387.3702
3173,2037,1.5deg,CD,492261239531.54767
3174,2037,1.5deg,CF,50428137260.61079
3175,2037,1.5deg,CG,245374963905.98386
3176,2037,1.5deg,CI,296932549205.0813
3177,2037,1.5deg,CM,411115046306.8089
3178,2037,1.5deg,DJ,10774746790.83118
3179,2037,1.5deg,DZ,987902140380.4855
