r,t,y,NewCapacity
REGION,GAEL00TDTX,2039,0.0831122941641225
REGION,GAEL00TDTX,2040,0.0893776375354465
REGION,GAEL00TDTX,2041,0.0760317502166237
REGION,GAEL00TDTX,2042,0.0804873723868758
REGION,GAEL00TDTX,2043,0.0852054916810399
REGION,GAEL00TDTX,2044,0.0768761019064963
REGION,GAEL00TDTX,2045,0.0578790124268702
REGION,GAEL00TDTX,2046,0.0761316519783697
REGION,GAEL00TDTX,2047,0.113681291073887
REGION,GAEL00TDTX,2048,0.130067160906824
REGION,GAEL00TDTX,2049,0.142112874205315
REGION,GAEL00TDTX,2050,0.122070408407503
REGION,GAEL00TDTX,2051,0.140790399045298
REGION,GAEL00TDTX,2052,0.103621221047819
REGION,GAEL00TDTX,2053,0.106574337013763
REGION,GAEL00TDTX,2054,0.110220043695812
REGION,GAEL00TDTX,2055,0.0742874183996363
REGION,GAEL00TDTX,2056,0.0923847206186528
REGION,GAEL00TDTX,2057,0.103434345429112
REGION,GAEL00TDTX,2058,0.10907609324783
REGION,GAEL00TDTX,2059,0.114959686797588
REGION,GAEL00TDTX,2060,0.121091041738391
REGION,GAEL00TDTX,2061,0.0807785039024995
REGION,GAEL00TDTX,2062,0.0861396037781361
REGION,GAEL00TDTX,2063,0.0875998428461819
REGION,GAEL00TDTX,2064,0.0998131568744234
REGION,GAEL00TDTX,2065,0.105972444678541
REGION,GAEL00TDTX,2066,0.108655533295756
REGION,GAEL00TDTX,2067,0.111312332592425
REGION,GAEL00TDTX,2068,0.114007683400385
REGION,GAEL00TDTX,2069,0.114037186507592
REGION,GAEL00TDTX,2070,0.117999636398052
REGION,GAETHANOLX,2070,999999999.0
REGION,GAFW00P00X,2015,999999999.0
REGION,GAFW00P00X,2016,999999999.0
REGION,GAFW00P00X,2017,999999999.0
REGION,GAFW00P00X,2018,999999999.0
REGION,GAFW00P00X,2019,999999999.0
REGION,GAFW00P00X,2020,999999999.0
REGION,GAFW00P00X,2021,999999999.0
REGION,GAFW00P00X,2022,999999999.0
REGION,GAFW00P00X,2023,999999999.0
REGION,GAFW00P00X,2024,999999999.0
REGION,GAFW00P00X,2025,999999999.0
REGION,GAFW00P00X,2026,999999999.0
REGION,GAFW00P00X,2027,999999999.0
REGION,GAFW00P00X,2028,999999999.0
REGION,GAFW00P00X,2029,999999999.0
REGION,GAFW00P00X,2030,999999999.0
REGION,GAFW00P00X,2031,999999999.0
REGION,GAFW00P00X,2032,999999999.0
REGION,GAFW00P00X,2033,999999999.0
REGION,GAFW00P00X,2034,999999999.0
REGION,GAFW00P00X,2035,999999999.0
REGION,GAFW00P00X,2036,999999999.0
REGION,GAFW00P00X,2037,999999999.0
REGION,GAFW00P00X,2038,999999999.0
REGION,GAFW00P00X,2039,999999999.0
REGION,GAFW00P00X,2040,999999999.0
REGION,GAFW00P00X,2041,999999999.0
REGION,GAFW00P00X,2042,999999999.0
REGION,GAFW00P00X,2043,999999999.0
REGION,GAFW00P00X,2044,999999999.0
REGION,GAFW00P00X,2045,999999999.0
REGION,GAFW00P00X,2046,999999999.0
REGION,GAFW00P00X,2047,999999999.0
REGION,GAFW00P00X,2048,999999999.0
REGION,GAFW00P00X,2049,999999999.0
REGION,GAFW00P00X,2050,999999999.0
REGION,GAFW00P00X,2051,999999999.0
REGION,GAFW00P00X,2052,999999999.0
REGION,GAFW00P00X,2053,999999999.0
REGION,GAFW00P00X,2054,999999999.0
REGION,GAFW00P00X,2055,999999999.0
REGION,GAFW00P00X,2056,999999999.0
REGION,GAFW00P00X,2057,999999999.0
REGION,GAFW00P00X,2058,999999999.0
REGION,GAFW00P00X,2059,999999999.0
REGION,GAFW00P00X,2060,999999999.0
REGION,GAFW00P00X,2061,999999999.0
REGION,GAFW00P00X,2062,999999999.0
REGION,GAFW00P00X,2063,999999999.0
REGION,GAFW00P00X,2064,999999999.0
REGION,GAFW00P00X,2065,999999999.0
REGION,GAFW00P00X,2066,999999999.0
REGION,GAFW00P00X,2067,999999999.0
REGION,GAFW00P00X,2068,999999999.0
REGION,GAFW00P00X,2069,999999999.0
REGION,GAFW00P00X,2070,999999999.0
REGION,GAHE00T00X,2070,0.0
REGION,GAHF00E00X,2015,1.91955564633387
REGION,GAHF00E00X,2016,0.0364079220267826
REGION,GAHF00E00X,2017,0.0484639027352172
REGION,GAHF00E00X,2019,0.0892567724647297
REGION,GAHF00E00X,2021,0.216710378932969
REGION,GAHF00E00X,2029,0.0775940795064332
REGION,GAHF00E00X,2037,0.0219594940001389
REGION,GAHF00E00X,2060,0.0159303820465349
REGION,GAHF00E00X,2070,999999996.574121
REGION,GAHF00I00X,2015,5.26397972307592
REGION,GAHF00I00X,2018,1.23684978570555
REGION,GAHF00I00X,2030,5.52293828757038
REGION,GAHF00I00X,2032,0.930536302191844
REGION,GAHF00I00X,2033,1.90341771424322
REGION,GAHF00I00X,2035,0.0858373190437675
REGION,GAHF00I00X,2036,0.0694347489874647
REGION,GAHF00I00X,2039,0.759048847582422
REGION,GAHF00I00X,2047,0.764916340122618
REGION,GAHF00I00X,2058,0.0207328963454742
REGION,GAHF00I00X,2060,0.566305973533773
REGION,GAHF00I00X,2062,0.456134929757653
REGION,GAHF00I00X,2063,0.422218135252955
REGION,GAHF00I00X,2067,0.559906301253835
REGION,GAHF00I00X,2069,2.56057403079977
REGION,GAHF00I00X,2070,999999977.877169
REGION,GAHF00P00X,2015,5.70634112959107
REGION,GAHF00P00X,2017,0.0624327788998837
REGION,GAHF00P00X,2018,0.375120383892008
REGION,GAHF00P00X,2019,0.767737600837918
REGION,GAHF00P00X,2022,0.45102482553771
REGION,GAHF00P00X,2024,0.188802584563369
REGION,GAHF00P00X,2025,0.102934073505858
REGION,GAHF00P00X,2026,0.782086577427931
REGION,GAHF00P00X,2027,0.72218319405405
REGION,GAHF00P00X,2028,0.564461595041101
REGION,GAHF00P00X,2030,3.09663928700097
REGION,GAHF00P00X,2033,0.519602829464613
REGION,GAHF00P00X,2035,0.792008567695873
REGION,GAHF00P00X,2039,1.56109641803046
REGION,GAHF00P00X,2041,0.538958823484206
REGION,GAHF00P00X,2047,0.843387349791061
REGION,GAHF00P00X,2050,0.295340623627358
REGION,GAHF00P00X,2055,0.209231049628423
REGION,GAHF00P00X,2060,0.587038869879244
REGION,GAHF00P00X,2062,0.456134929757646
REGION,GAHF00P00X,2063,0.354989131163307
REGION,GAHF00P00X,2068,0.627135305343493
REGION,GAHF00P00X,2069,2.27639551777223
REGION,GAHF00P00X,2070,999999977.118917
REGION,GAHFGCP01N,2070,0.0
REGION,GAHFGCP01O,2070,0.0
REGION,GAHFGCP02N,2070,0.0
REGION,GAHFGCP02O,2070,0.0
REGION,GAHFGCP03N,2070,0.0
REGION,GAHFGCP03O,2070,0.0
REGION,GAHFGCP04N,2070,0.0
REGION,GAHFGCP04O,2070,0.0
REGION,GAHYDMS01X,2070,0.0
REGION,GAHYDMS02X,2020,0.096
REGION,GAHYDMS02X,2050,0.33234788464088
REGION,GAHYDMS02X,2051,0.280333331570878
REGION,GAHYDMS02X,2052,0.218149939048029
REGION,GAHYDMS02X,2053,0.224367025292131
REGION,GAHYDMS02X,2054,0.230078020558623
REGION,GAHYDMS02X,2055,0.0951760003830562
REGION,GAHYDMS02X,2056,0.150367776567935
REGION,GAHYDMS02X,2057,0.209420021938468
REGION,GAHYDMS02X,2070,0.0
REGION,GAHYDMS03X,2023,0.516235215251771
REGION,GAHYDMS03X,2024,0.108743154171559
REGION,GAHYDMS03X,2025,0.121074556965949
REGION,GAHYDMS03X,2026,0.0933838948044774
REGION,GAHYDMS03X,2027,0.0117140571555165
REGION,GAHYDMS03X,2028,0.0377045149165398
REGION,GAHYDMS03X,2029,0.058966005977401
REGION,GAHYDMS03X,2030,0.26297842325287
REGION,GAHYDMS03X,2031,0.0351378411244157
REGION,GAHYDMS03X,2032,0.0505956346938202
REGION,GAHYDMS03X,2033,0.0601330298946261
REGION,GAHYDMS03X,2036,0.155663407623207
REGION,GAHYDMS03X,2037,0.143839994552623
REGION,GAHYDMS03X,2038,0.154678618851716
REGION,GAHYDMS03X,2039,0.166328005343867
REGION,GAHYDMS03X,2040,0.178869538589139
REGION,GAHYDMS03X,2041,0.152160702099284
REGION,GAHYDMS03X,2042,0.161077642664057
REGION,GAHYDMS03X,2043,0.170519913062174
REGION,GAHYDMS03X,2044,0.109354934182212
REGION,GAHYDMS03X,2045,0.102156610162718
REGION,GAHYDMS03X,2046,0.160277162059725
REGION,GAHYDMS03X,2047,0.239329033839765
REGION,GAHYDMS03X,2048,0.273825601909099
REGION,GAHYDMS03X,2049,0.29918499832698
REGION,GAHYDMS03X,2051,0.0160675085244901
REGION,GAHYDMS03X,2070,0.0
REGION,GALF00E00X,2015,12.7773765546606
REGION,GALF00E00X,2018,0.606429501844349
REGION,GALF00E00X,2022,4.65881990616864
REGION,GALF00E00X,2024,2.43467225006061
REGION,GALF00E00X,2070,999999978.522702
REGION,GALF00I00X,2016,92.9083964223756
REGION,GALF00I00X,2032,17.9339852839166
REGION,GALF00I00X,2033,4.94467388999243
REGION,GALF00I00X,2034,14.827459713869
REGION,GALF00I00X,2036,5.94659688691337
REGION,GALF00I00X,2039,13.1465660698013
REGION,GALF00I00X,2043,15.6737164313937
REGION,GALF00I00X,2045,2.01000969777664
REGION,GALF00I00X,2051,7.86885863437004
REGION,GALF00I00X,2052,8.41453971001196
REGION,GALF00I00X,2053,2.05747849598571
REGION,GALF00I00X,2057,4.73973958612717
REGION,GALF00I00X,2060,8.99974841161649
REGION,GALF00I00X,2070,999999799.528231
REGION,GALF00P00X,2015,32.3722085193447
REGION,GALF00P00X,2016,1.57200628732681
REGION,GALF00P00X,2021,0.011879456166152
REGION,GALF00P00X,2022,5.36144255516415
REGION,GALF00P00X,2023,4.5383570915384
REGION,GALF00P00X,2025,2.16574958520798
REGION,GALF00P00X,2027,0.65113428297842
REGION,GALF00P00X,2028,1.07462199823639
REGION,GALF00P00X,2029,47.2369250636785
REGION,GALF00P00X,2031,10.6394760585078
REGION,GALF00P00X,2032,14.2398714601429
REGION,GALF00P00X,2036,11.2665042258324
REGION,GALF00P00X,2038,4.99087742950867
REGION,GALF00P00X,2039,13.5866242532352
REGION,GALF00P00X,2041,1.10352508544661
REGION,GALF00P00X,2044,1.68954828190599
REGION,GALF00P00X,2045,0.320461415870625
REGION,GALF00P00X,2051,28.3461568471043
REGION,GALF00P00X,2053,10.4720182059977
REGION,GALF00P00X,2060,13.7394879977436
REGION,GALF00P00X,2070,999999793.621124
REGION,GALFRCFURX,2015,0.00701395187273746
REGION,GALFRCFURX,2016,0.0146372443687747
REGION,GALFRCFURX,2017,0.0132197185565825
REGION,GALFRCFURX,2018,0.0212075865460649
REGION,GALFRCFURX,2019,0.0475612012066732
REGION,GALFRCFURX,2029,0.00244674764074895
REGION,GALFRCFURX,2045,0.0156873522899493
REGION,GALFRCFURX,2046,0.0113170064291616
REGION,GALFRCFURX,2052,0.00235838844820182
REGION,GALFRCFURX,2070,0.0
REGION,GALFRCP01N,2070,0.0
REGION,GALFRCP01O,2070,0.0
REGION,GALFRCP02N,2070,0.0
REGION,GALFRCP02O,2070,0.0
REGION,GALFRCP03N,2070,0.0
REGION,GALFRCP03O,2070,0.0
REGION,GALFRCP04N,2070,0.0
REGION,GALFRCP04O,2070,0.0
REGION,GANG00ELGX,2025,192.411748988387
REGION,GANG00ELGX,2070,0.0
REGION,GANG00ILGX,2031,17.1769861074149
REGION,GANG00ILGX,2032,1.15234305034641
REGION,GANG00ILGX,2033,1.37795928210349
REGION,GANG00ILGX,2034,3.44938415026378
REGION,GANG00ILGX,2038,0.09291807115323
REGION,GANG00ILGX,2039,1.16532437111283
REGION,GANG00ILGX,2040,1.22055211346376
REGION,GANG00ILGX,2041,1.31719529791164
REGION,GANG00ILGX,2042,1.38412871484438
REGION,GANG00ILGX,2043,1.45448604556223
REGION,GANG00ILGX,2044,2.0665497956106
REGION,GANG00ILGX,2045,2.09503364126442
REGION,GANG00ILGX,2046,1.78888037951175
REGION,GANG00ILGX,2047,1.65434820083253
REGION,GANG00ILGX,2048,1.57127876142878
REGION,GANG00ILGX,2049,1.60344599945968
REGION,GANG00ILGX,2050,1.00360386885906
REGION,GANG00ILGX,2051,0.71487023564031
REGION,GANG00ILGX,2052,1.32973941400059
REGION,GANG00ILGX,2053,1.37042752359224
REGION,GANG00ILGX,2054,1.41610806918045
REGION,GANG00ILGX,2055,1.4405003402636
REGION,GANG00ILGX,2056,18.6728360149162
REGION,GANG00ILGX,2057,2.71512026798393
REGION,GANG00ILGX,2058,2.9929035787035
REGION,GANG00ILGX,2059,5.11827244521915
REGION,GANG00ILGX,2060,1.72467326399582
REGION,GANG00ILGX,2061,1.32657397283859
REGION,GANG00ILGX,2062,1.35639905287822
REGION,GANG00ILGX,2063,1.47742824722134
REGION,GANG00ILGX,2064,2.55739745612564
REGION,GANG00ILGX,2065,2.64283527443687
REGION,GANG00ILGX,2066,2.79597251200317
REGION,GANG00ILGX,2067,2.90499020462443
REGION,GANG00ILGX,2068,3.01359540503611
REGION,GANG00ILGX,2069,3.76373879336568
REGION,GANG00ILGX,2070,3.88094289585332
REGION,GANG00P00X,2015,0.14442375168691
REGION,GANG00P00X,2016,3.40127765482614
REGION,GANG00P00X,2019,1.68067060453089
REGION,GANG00P00X,2020,2.2982854483208
REGION,GANG00P00X,2021,1.33146889293618
REGION,GANG00P00X,2023,1.37823794547306
REGION,GANG00P00X,2026,1.92460448929521
REGION,GANG00P00X,2028,1.38043968568576
REGION,GANG00P00X,2029,2.67318395346783
REGION,GANG00P00X,2030,0.12596325308412
REGION,GANG00P00X,2031,0.409005775422641
REGION,GANG00P00X,2032,1.12353447408771
REGION,GANG00P00X,2033,1.33080983813699
REGION,GANG00P00X,2034,1.94562351383358
REGION,GANG00P00X,2036,1.43022649458756
REGION,GANG00P00X,2038,0.0905951193743064
REGION,GANG00P00X,2039,1.13619126183508
REGION,GANG00P00X,2040,1.19003831062705
REGION,GANG00P00X,2041,1.28426541546399
REGION,GANG00P00X,2042,1.34952549697298
REGION,GANG00P00X,2043,1.41812389442345
REGION,GANG00P00X,2044,2.01488605072031
REGION,GANG00P00X,2045,2.04265780023281
REGION,GANG00P00X,2046,1.74415837002396
REGION,GANG00P00X,2047,1.61298949581154
REGION,GANG00P00X,2048,1.53199679239322
REGION,GANG00P00X,2049,1.5633598494732
REGION,GANG00P00X,2050,0.97851377213761
REGION,GANG00P00X,2051,0.696998479749276
REGION,GANG00P00X,2052,1.29649592865061
REGION,GANG00P00X,2053,1.33616683550244
REGION,GANG00P00X,2054,1.38070536745093
REGION,GANG00P00X,2055,1.40448783175698
REGION,GANG00P00X,2056,1.45845365981376
REGION,GANG00P00X,2057,1.52370778719658
REGION,GANG00P00X,2058,1.57457068918501
REGION,GANG00P00X,2059,1.62716608758147
REGION,GANG00P00X,2060,1.68155643239599
REGION,GANG00P00X,2061,1.2934096235176
REGION,GANG00P00X,2062,1.32248907655598
REGION,GANG00P00X,2063,1.34989742166691
REGION,GANG00P00X,2064,1.35727125788747
REGION,GANG00P00X,2065,1.38672608194862
REGION,GANG00P00X,2066,1.44180778373915
REGION,GANG00P00X,2067,1.48283995253546
REGION,GANG00P00X,2068,1.52013162548714
REGION,GANG00P00X,2069,1.65475927281108
REGION,GANG00P00X,2070,999999931.675302
REGION,GANG00X00X,2015,9.29649461063427
REGION,GANG00X00X,2017,0.496489947421066
REGION,GANG00X00X,2018,2.90478770740507
REGION,GANG00X00X,2019,1.68067060453089
REGION,GANG00X00X,2020,1.84221308302344
REGION,GANG00X00X,2021,6.03982399541977
REGION,GANG00X00X,2022,0.424327058110147
REGION,GANG00X00X,2024,184.341359402148
REGION,GANG00X00X,2026,1.31172293917464
REGION,GANG00X00X,2027,1.98223292824262
REGION,GANG00X00X,2028,1.37066178687476
REGION,GANG00X00X,2070,999999999.0
REGION,GANGCCC01N,2070,0.0
REGION,GANGCCC02N,2070,0.0
REGION,GANGCCC03N,2070,0.0
REGION,GANGCCC04N,2070,0.0
REGION,GANGCCP01N,2020,0.113848288274507
REGION,GANGCCP01N,2045,0.0094695880887497
REGION,GANGCCP01N,2050,0.0711132605673349
REGION,GANGCCP01N,2070,0.0
REGION,GANGCCP01O,2070,0.0
REGION,GANGCCP02N,2070,0.0
REGION,GANGCCP02O,2070,0.0
REGION,GANGCCP03N,2070,0.0
REGION,GANGCCP03O,2070,0.0
REGION,GANGCCP04N,2070,0.0
REGION,GANGCCP04O,2070,0.0
REGION,GANGGCP01N,2070,0.0
REGION,GANGGCP01O,2070,0.0
REGION,GANGGCP02N,2069,0.0119840963961372
REGION,GANGGCP02N,2070,0.00899611906393097
REGION,GANGGCP02O,2070,0.0
REGION,GANGGCP03N,2070,0.0
REGION,GANGGCP03O,2070,0.0
REGION,GANGGCP04N,2070,0.0
REGION,GANGGCP04O,2070,0.0
REGION,GANPCHA00X,2070,0.0
REGION,GANULWP04N,2070,0.0
REGION,GANULWP04O,2070,0.0
REGION,GASOC1P00X,2070,0.0
REGION,GASOC2P00X,2070,0.0
REGION,GASOLAR00X,2015,0.00997308860869565
REGION,GASOLAR00X,2022,0.215917304844638
REGION,GASOLAR00X,2026,0.330359073688043
REGION,GASOLAR00X,2027,1.31217020643916
REGION,GASOLAR00X,2028,1.31217020643911
REGION,GASOLAR00X,2029,1.31217020643914
REGION,GASOLAR00X,2030,4.59334370418262
REGION,GASOLAR00X,2032,3.28117349774349
REGION,GASOLAR00X,2033,3.28117349774349
REGION,GASOLAR00X,2034,3.28117349774349
REGION,GASOLAR00X,2036,1.18020342262276
REGION,GASOLAR00X,2037,1.56384239597956
REGION,GASOLAR00X,2038,1.68675212749927
REGION,GASOLAR00X,2039,1.81925022041186
REGION,GASOLAR00X,2040,1.96195510295304
REGION,GASOLAR00X,2041,1.69202525165305
REGION,GASOLAR00X,2042,1.79659362640646
REGION,GASOLAR00X,2043,4.83287193058166
REGION,GASOLAR00X,2045,6.23099061293804
REGION,GASOLAR00X,2047,1.96900329130439
REGION,GASOLAR00X,2048,1.96900329130433
REGION,GASOLAR00X,2049,1.96900329130435
REGION,GASOLAR00X,2050,1.96900329130435
REGION,GASOLAR00X,2052,1.34884327478471
REGION,GASOLAR00X,2053,3.12053704503629
REGION,GASOLAR00X,2055,6.10663799837485
REGION,GASOLAR00X,2057,4.41468246064089
REGION,GASOLAR00X,2059,2.26396333051601
REGION,GASOLAR00X,2060,2.3021492466933
REGION,GASOLAR00X,2061,1.86297285053058
REGION,GASOLAR00X,2062,1.95292164892921
REGION,GASOLAR00X,2063,1.9959117716535
REGION,GASOLAR00X,2064,2.07641590756745
REGION,GASOLAR00X,2065,2.08255123967433
REGION,GASOLAR00X,2066,2.11127744664287
REGION,GASOLAR00X,2067,4.38556917560965
REGION,GASOLAR00X,2069,2.93028513036474
REGION,GASOLAR00X,2070,999999910.475159
REGION,GASOU1P03X,2070,0.0
REGION,GASOV1F01X,2052,0.135248299469505
REGION,GASOV1F01X,2053,0.153551978720699
REGION,GASOV1F01X,2054,0.159343771780847
REGION,GASOV1F01X,2056,0.0726449401922409
REGION,GASOV1F01X,2057,0.0472498593119726
REGION,GASOV1F01X,2058,0.0633407542789178
REGION,GASOV1F01X,2059,0.0804204278788627
REGION,GASOV1F01X,2060,0.0985083193400925
REGION,GASOV1F01X,2061,0.0274063492999924
REGION,GASOV1F01X,2062,0.0687105487762487
REGION,GASOV1F01X,2063,0.0623552380108805
REGION,GASOV1F01X,2064,0.172462218981631
REGION,GASOV1F01X,2065,0.208817079781926
REGION,GASOV1F01X,2066,0.211697451961074
REGION,GASOV1F01X,2067,0.216868112321031
REGION,GASOV1F01X,2068,0.222872207622173
REGION,GASOV1F01X,2069,0.293819221440555
REGION,GASOV1F01X,2070,0.273710210934242
REGION,GASOV2F01X,2022,0.0165626895416655
REGION,GASOV2F01X,2026,0.0253189285826143
REGION,GASOV2F01X,2027,0.1
REGION,GASOV2F01X,2028,0.1
REGION,GASOV2F01X,2029,0.1
REGION,GASOV2F01X,2030,0.1
REGION,GASOV2F01X,2031,0.25
REGION,GASOV2F01X,2032,0.25
REGION,GASOV2F01X,2033,0.25
REGION,GASOV2F01X,2034,0.25
REGION,GASOV2F01X,2036,0.0899846691496242
REGION,GASOV2F01X,2037,0.119172557302358
REGION,GASOV2F01X,2038,0.128535903625534
REGION,GASOV2F01X,2039,0.138629697792695
REGION,GASOV2F01X,2040,0.149463064253185
REGION,GASOV2F01X,2041,0.128899625952289
REGION,GASOV2F01X,2042,0.153428404876471
REGION,GASOV2F01X,2043,0.145324898859529
REGION,GASOV2F01X,2044,0.222846547470066
REGION,GASOV2F01X,2045,0.25
REGION,GASOV2F01X,2046,0.25
REGION,GASOV2F01X,2047,0.25
REGION,GASOV2F01X,2048,0.25
REGION,GASOV2F01X,2049,0.25
REGION,GASOV2F01X,2050,0.25
REGION,GASOV2F01X,2051,0.25
REGION,GASOV2F01X,2052,0.25
REGION,GASOV2F01X,2053,0.25
REGION,GASOV2F01X,2054,0.25
REGION,GASOV2F01X,2055,0.25
REGION,GASOV2F01X,2056,0.25
REGION,GASOV2F01X,2057,0.25
REGION,GASOV2F01X,2058,0.25
REGION,GASOV2F01X,2059,0.25
REGION,GASOV2F01X,2060,0.25
REGION,GASOV2F01X,2061,0.25
REGION,GASOV2F01X,2062,0.25
REGION,GASOV2F01X,2063,0.25
REGION,GASOV2F01X,2064,0.25
REGION,GASOV2F01X,2065,0.25
REGION,GASOV2F01X,2066,0.25
REGION,GASOV2F01X,2067,0.25
REGION,GASOV2F01X,2068,0.25
REGION,GASOV2F01X,2069,0.25
REGION,GASOV2F01X,2070,0.25
REGION,GAUR00I00X,2070,999999999.0
REGION,GAUR00X00X,2070,999999999.0
REGION,GAWA00000X,2015,40.1520037994457
REGION,GAWA00000X,2017,0.000262036361138998
REGION,GAWA00000X,2022,35.0589612944457
REGION,GAWA00000X,2023,6.79849920504639
REGION,GAWA00000X,2025,60.0780088694656
REGION,GAWA00000X,2070,999999856.912265
REGION,GAWIND000X,2070,0.0
REGION,GAWINDP00X,2070,0.0
REGION,GAWINDP01X,2070,0.0
REGION,GHBACKSTOP,2070,0.0
REGION,GHBIOFUELX,2070,0.0
REGION,GHBM00E00X,2015,1.10188679245283
REGION,GHBM00E00X,2016,1.07396831563994
REGION,GHBM00E00X,2017,1.28001122300173
REGION,GHBM00E00X,2018,0.267307799130166
REGION,GHBM00E00X,2019,1.80088313907606
REGION,GHBM00E00X,2024,0.0607039260362727
REGION,GHBM00E00X,2027,1.04410752782385
REGION,GHBM00E00X,2034,0.147308193848037
REGION,GHBM00E00X,2038,4.27193762159257
REGION,GHBM00E00X,2048,0.121407852072545
REGION,GHBM00E00X,2070,999999987.830478
REGION,GHBM00I00X,2070,999999999.0
REGION,GHBM00X00X,2015,190.079755011949
REGION,GHBM00X00X,2017,141.75237455804
REGION,GHBM00X00X,2018,115.919535172597
REGION,GHBM00X00X,2019,241.448086306941
REGION,GHBM00X00X,2020,345.532778034427
REGION,GHBM00X00X,2021,340.422157566482
REGION,GHBM00X00X,2022,1420.36233442192
REGION,GHBM00X00X,2024,1044.42492024481
REGION,GHBM00X00X,2026,69.9578614872817
REGION,GHBM00X00X,2030,937.881459490159
REGION,GHBM00X00X,2053,1415.70731248092
REGION,GHBM00X00X,2068,817.636947367913
REGION,GHBM00X00X,2070,999997765.65574
REGION,GHBMCHC01N,2070,0.0
REGION,GHBMCHC02N,2070,0.0
REGION,GHBMCHC03N,2070,0.0
REGION,GHBMCHC04N,2070,0.0
REGION,GHBMCHP01N,2070,0.0
REGION,GHBMCHP01O,2070,0.0
REGION,GHBMCHP02N,2070,0.0
REGION,GHBMCHP02O,2070,0.0
REGION,GHBMCHP03N,2070,0.0
REGION,GHBMCHP03O,2070,0.0
REGION,GHBMCHP04N,2070,0.0
REGION,GHBMCHP04O,2070,0.0
REGION,GHCH00I00X,2070,999999999.0
REGION,GHCO00I00X,2030,32.1881791296422
REGION,GHCO00I00X,2031,58.6159403243264
REGION,GHCO00I00X,2033,8.34420476187986
REGION,GHCO00I00X,2034,20.4445230170252
REGION,GHCO00I00X,2035,12.3633720692706
REGION,GHCO00I00X,2036,31.0731919668039
REGION,GHCO00I00X,2037,26.0848142457064
REGION,GHCO00I00X,2038,95.0682727478219
REGION,GHCO00I00X,2041,36.2454535156617
REGION,GHCO00I00X,2042,31.3574822473452
REGION,GHCO00I00X,2043,22.3538291551603
REGION,GHCO00I00X,2044,30.3597037064475
REGION,GHCO00I00X,2045,34.2108873778863
REGION,GHCO00I00X,2046,42.0277608362395
REGION,GHCO00I00X,2047,31.5612308842576
REGION,GHCO00I00X,2048,82.4943930887658
REGION,GHCO00I00X,2049,47.2038703983325
REGION,GHCO00I00X,2050,121.984462296973
REGION,GHCO00I00X,2052,30.6691440614137
REGION,GHCO00I00X,2053,31.698912507699
REGION,GHCO00I00X,2054,5.69551100024103
REGION,GHCO00I00X,2055,41.9582675057102
REGION,GHCO00I00X,2056,30.9889515822375
REGION,GHCO00I00X,2057,27.6331455999182
REGION,GHCO00I00X,2058,27.563235818056
REGION,GHCO00I00X,2059,21.8145362048984
REGION,GHCO00I00X,2060,21.8569238213141
REGION,GHCO00I00X,2061,22.6290031946916
REGION,GHCO00I00X,2062,24.4575989436674
REGION,GHCO00I00X,2063,34.7077832443382
REGION,GHCO00I00X,2064,28.3570514743444
REGION,GHCO00I00X,2065,91.8193676127905
REGION,GHCO00I00X,2066,24.2829789448374
REGION,GHCO00I00X,2067,44.8703065821805
REGION,GHCO00I00X,2068,55.7179286527939
REGION,GHCO00I00X,2069,37.6644456667789
REGION,GHCO00I00X,2070,999998630.633336
REGION,GHCO00P00X,2015,999999999.0
REGION,GHCO00P00X,2016,999999999.0
REGION,GHCO00P00X,2017,999999999.0
REGION,GHCO00P00X,2018,999999999.0
REGION,GHCO00P00X,2019,999999999.0
REGION,GHCO00P00X,2020,999999999.0
REGION,GHCO00P00X,2021,999999999.0
REGION,GHCO00P00X,2022,999999999.0
REGION,GHCO00P00X,2023,999999999.0
REGION,GHCO00P00X,2024,999999999.0
REGION,GHCO00P00X,2025,999999999.0
REGION,GHCO00P00X,2026,999999999.0
REGION,GHCO00P00X,2027,999999999.0
REGION,GHCO00P00X,2028,999999999.0
REGION,GHCO00P00X,2029,999999999.0
REGION,GHCO00P00X,2030,999999999.0
REGION,GHCO00P00X,2031,999999999.0
REGION,GHCO00P00X,2032,999999999.0
REGION,GHCO00P00X,2033,999999999.0
REGION,GHCO00P00X,2034,999999999.0
REGION,GHCO00P00X,2035,999999999.0
REGION,GHCO00P00X,2036,999999999.0
REGION,GHCO00P00X,2037,999999999.0
REGION,GHCO00P00X,2038,999999999.0
REGION,GHCO00P00X,2039,999999999.0
REGION,GHCO00P00X,2040,999999999.0
REGION,GHCO00P00X,2041,999999999.0
REGION,GHCO00P00X,2042,999999999.0
REGION,GHCO00P00X,2043,999999999.0
REGION,GHCO00P00X,2044,999999999.0
REGION,GHCO00P00X,2045,999999999.0
REGION,GHCO00P00X,2046,999999999.0
REGION,GHCO00P00X,2047,999999999.0
REGION,GHCO00P00X,2048,999999999.0
REGION,GHCO00P00X,2049,999999999.0
REGION,GHCO00P00X,2050,999999999.0
REGION,GHCO00P00X,2051,999999999.0
REGION,GHCO00P00X,2052,999999999.0
REGION,GHCO00P00X,2053,999999999.0
REGION,GHCO00P00X,2054,999999999.0
REGION,GHCO00P00X,2055,999999999.0
REGION,GHCO00P00X,2056,999999999.0
REGION,GHCO00P00X,2057,999999999.0
REGION,GHCO00P00X,2058,999999999.0
REGION,GHCO00P00X,2059,999999999.0
REGION,GHCO00P00X,2060,999999999.0
